591,534,350,71,467,675,452,81,173,505,115,210,134,424,405,289,399,249,566,208,345,45,261,515,397,402,419,148,586,97,753,327,226,602,655,205,230,465,795,680,98,584,779,432,750,282,561,503,304,570,545,135,634,309,20,265,773,199,644,564,596,497,79,228,7,569,718,82,488,426,387,219,615,477,32,518,486,380,278,126,372,474,27,376,175,187,375,562,447,171,422,772,378,240,696,589,138,635,471,420,SR.ARE
4154,1196,1770,308,313,0,531,1472,12,361,430,1031,12,1341,469,0,836,1578,1858,4,4980,332,219,1431,4,1086,2214,65,6022,4454,1804,216,945,538,883,708,1197,124,2385,3623,651,105,3197,784,2154,1,633,2451,4,474,1361,714,2201,2,1076,21,4287,1243,0,577,779,1010,384,953,2422,0,4342,638,531,0,538,1634,144,706,2050,464,1103,333,0,681,1125,210,1739,330,0,2136,289,474,1648,2584,1584,4578,89,1091,4512,5161,0,1910,174,1127,0
5848,989,2383,937,218,0,331,914,12,1486,550,1161,5,895,649,0,654,1566,378,3,4023,783,382,1692,3,909,857,58,3073,2014,1435,238,1176,504,917,655,909,155,1862,3047,530,111,3158,1381,2445,1,894,808,4,995,924,333,1847,3,1089,16,3924,1088,0,502,1079,625,931,1049,1645,400,4262,656,574,0,460,1625,144,1380,637,778,1440,267,0,579,1185,213,251,317,0,2044,296,119,3482,2138,863,2641,112,1029,3809,6181,0,1508,313,1566,0
243,533,963,1121,289,0,354,1407,7,2650,433,131,0,1984,1484,0,1837,608,1468,1,1828,1,370,419,2,3513,999,18,6354,3157,0,226,203,504,131,598,614,343,4424,2607,645,72,969,3094,79,1,644,1115,1,241,517,1,0,0,77,8,2145,386,0,323,508,593,1147,0,356,1111,421,0,1278,218,485,891,144,407,756,2082,685,303,0,648,1723,185,389,277,0,390,249,254,651,440,920,2227,120,277,1187,265,0,0,129,943,1
5688,1949,476,76,115,178,426,153,0,1327,451,1297,0,1212,792,0,986,1656,112,4,5311,10,714,1981,4,405,1359,12,2381,2083,1243,304,1181,701,949,489,949,311,495,2015,509,41,4038,3761,2400,0,159,947,4,365,1984,963,2414,4,312,17,3123,1146,0,1103,354,353,91,960,1117,1549,3891,129,284,451,367,1640,76,738,572,307,328,328,0,748,1608,348,1152,235,0,2863,379,312,1712,1196,1267,3393,120,1074,4729,6548,0,1801,129,1064,1
5851,1982,868,71,77,242,394,134,6,1339,464,1378,0,1375,102,0,233,1803,162,4,5309,1,91,1952,2,416,84,22,2330,3194,1469,361,1280,561,993,598,1026,260,2442,2719,596,29,4050,3553,3148,0,65,371,4,654,1871,1032,2491,3,609,21,4155,1194,465,1152,203,287,0,1125,1376,0,4068,108,690,708,345,1846,220,693,116,920,698,300,0,746,1678,406,26,269,0,2886,359,507,1284,1847,1051,4030,149,1110,0,6714,0,2163,84,1661,1
6195,1408,2892,708,318,0,209,838,23,102,578,1462,14,193,104,0,108,1995,1763,4,4504,141,1038,2188,1,654,1281,186,6358,4002,2447,383,1466,902,1199,704,1295,158,340,4875,694,190,3631,822,3465,6,929,1037,4,1197,1168,621,2872,4,1973,33,5157,1348,0,483,987,1134,723,1296,2992,0,5132,900,360,2043,338,2048,144,1579,1928,310,1639,276,0,539,279,144,1178,238,0,2753,340,369,3737,3482,364,5201,136,1163,5258,6640,0,2432,306,934,1
2887,1551,3055,754,339,0,470,361,9,587,723,1173,80,329,383,0,1122,1787,1836,4,4853,1,1064,2035,1,91,33,143,6860,4393,1941,290,1222,501,674,655,1149,189,404,4836,561,107,3246,96,2964,3,464,1525,4,1157,1374,859,2609,3,1827,23,5043,1303,0,835,749,877,0,1246,2964,245,4990,500,581,1560,322,1832,144,1665,1888,1051,1012,322,0,415,1622,356,1099,289,0,2705,305,341,3910,3427,1352,4822,121,1098,5135,3470,0,2276,219,539,0
1387,731,1711,1266,186,0,258,0,9,2094,375,578,0,1414,1152,0,1428,1032,1391,2,1169,1,408,781,1,2837,1434,37,4154,1646,0,25,539,506,251,695,837,260,3785,671,658,8,1216,2274,44,2,745,1502,1,637,627,56,0,1,471,11,661,649,0,370,549,447,0,207,586,944,946,0,1077,0,430,850,144,740,703,1849,998,305,0,1184,1606,205,291,267,0,480,250,42,1794,731,496,719,128,508,2693,1491,0,0,246,927,1
6015,1999,542,72,96,337,487,138,0,998,457,1366,0,1515,532,0,214,1767,266,4,5329,1,224,2364,3,153,1227,15,2305,3295,1735,298,1266,669,1078,500,976,306,399,3231,532,32,4063,3757,2855,0,49,1070,4,545,2100,1035,2444,4,408,20,3468,1182,491,1189,278,365,0,1192,1367,1344,4420,112,183,147,295,1795,242,685,1132,299,208,300,0,746,1646,431,936,253,0,2881,374,393,1407,1672,1551,4180,156,1103,5031,6749,0,2129,71,1314,1
5952,1851,3128,781,313,0,486,1311,12,168,365,1367,12,625,245,0,297,1837,828,4,4483,804,716,2403,3,401,2698,56,3539,2816,2361,292,1347,574,1160,668,1229,93,1242,3819,534,65,3559,1943,3367,2,586,2587,4,773,1885,715,2760,4,1072,27,5134,1253,92,849,630,1233,0,1162,2767,0,5024,1348,292,1886,567,1814,144,1475,2083,88,1439,363,0,612,1387,256,1778,305,0,2935,303,412,3613,3031,1497,4771,59,1129,5032,6663,0,2328,238,569,1
5685,1627,3183,826,321,0,511,1223,12,205,369,1368,12,384,215,0,415,1838,869,4,3099,804,648,2546,4,219,2791,63,2996,3130,2281,322,1349,552,1198,688,1231,152,1806,4525,538,131,2502,3572,3450,2,462,1842,4,219,1940,787,2403,3,1110,28,5005,1256,0,789,1220,1218,960,1190,2810,1836,5177,1396,185,0,525,1814,144,1507,2130,97,1060,356,0,623,1034,308,1784,306,0,2939,315,614,3621,3107,1576,5208,66,1130,5105,6518,0,1652,188,66,1
5637,1332,2861,613,44,0,67,764,17,807,434,1290,0,232,414,0,285,1819,1030,4,4503,1078,1200,1819,3,1738,697,116,2968,4452,2275,515,1268,462,831,672,1350,235,2142,5182,540,61,3875,1076,3292,3,682,313,4,1166,1203,560,2740,3,1684,25,4901,1217,180,546,652,863,644,1267,2583,94,4834,1183,395,16,397,2040,144,1619,1985,334,655,306,0,477,1450,292,1119,282,0,2583,301,358,3786,3202,53,4940,156,1125,4919,6780,0,2360,196,1925,0
6306,1940,1313,789,141,313,467,463,3,796,648,1361,17,1897,865,0,355,1810,426,4,5322,600,557,2331,2,242,292,27,4909,4065,1920,298,1298,327,1237,508,1010,375,311,3685,634,30,4074,740,2598,7,36,591,4,807,2042,1056,2677,4,581,22,4010,1193,0,1136,884,381,0,1228,2354,0,4330,526,331,678,120,1958,92,974,1012,606,572,226,0,1164,571,384,491,324,0,2578,272,482,2416,2828,1419,4656,148,1103,0,6711,0,2309,74,2005,0
2592,582,1790,783,266,0,280,1397,12,2293,492,580,0,1119,1190,0,1311,1157,1085,2,1598,130,307,444,2,3367,806,41,3890,1425,0,27,642,504,329,768,804,205,2716,783,574,9,1445,2488,164,3,825,1354,1,602,406,56,0,3,584,10,1070,742,0,295,339,655,786,314,665,708,1042,0,1255,1289,479,759,144,930,603,2073,1157,313,0,317,1070,190,290,233,0,501,279,210,2425,716,586,1151,104,657,1818,1608,0,0,252,1010,0
5524,1083,1999,34,458,86,710,65,20,624,470,1340,0,138,41,0,116,1738,466,4,4808,232,939,1684,2,566,1070,98,5808,2296,1982,260,1248,552,766,802,1305,54,557,2515,504,65,3808,3947,3229,0,436,169,4,736,205,242,2585,4,1649,25,4199,1192,268,153,513,1306,0,1154,2281,336,4232,209,1148,1982,371,1946,116,1287,1376,1165,1567,324,0,743,1459,40,492,276,0,2912,306,635,3120,2921,1913,4607,94,1017,4566,6030,0,1462,110,171,1
5977,1748,2972,369,309,0,376,287,23,375,406,1461,0,275,540,2,125,1872,19,4,2989,1019,940,2222,4,4723,1816,154,5105,4403,1918,353,1426,850,1208,677,1207,117,1188,3485,567,236,2841,2836,3459,5,756,223,4,365,1126,643,2424,4,1889,32,5196,1382,0,606,942,1239,365,1356,2931,534,5211,487,263,2120,490,2039,144,1775,1691,253,1446,344,0,792,693,208,920,263,0,3063,307,226,4019,3381,1000,5248,104,1205,0,6413,0,1890,301,700,0
6291,1793,3072,961,351,338,472,68,0,470,123,1406,0,134,86,0,58,1868,1325,4,5173,231,0,2681,0,28,1807,34,3744,3666,2414,320,1415,333,1313,464,874,188,746,4807,333,60,3989,3370,3474,10,25,109,4,1226,2072,876,2876,4,1077,30,5112,1179,0,1035,417,1269,0,1379,2708,0,5233,989,37,1916,561,2068,226,1640,0,14,1078,340,0,392,1994,214,0,310,0,2771,331,656,3870,3279,1463,5254,129,1092,5259,6856,0,2476,68,255,1
5387,1221,3026,524,285,0,562,335,14,661,854,1213,0,391,107,0,466,1715,1363,4,4310,806,950,1735,3,834,1513,128,4886,4077,2019,279,1135,736,629,698,1093,146,2226,4011,546,119,3464,713,2551,2,588,1680,4,536,974,439,2154,3,1833,22,4291,1306,0,591,802,860,572,1109,2384,615,3892,1055,596,1114,397,1808,144,1255,1573,749,976,317,0,733,1226,229,734,285,0,2343,277,427,3216,3010,1638,4243,132,1134,4814,6177,0,1991,204,316,1
5426,429,2238,899,362,91,242,1021,23,1016,419,1066,0,826,460,0,715,1701,1764,4,5022,130,872,813,3,2631,42,114,6544,4029,2083,156,1107,468,636,651,1315,97,974,4564,560,30,3743,811,2634,3,969,1169,4,914,327,51,2066,3,1643,20,4098,1234,0,125,1093,978,822,967,2544,74,3644,807,1164,1596,396,1810,93,1185,1487,1775,1361,284,0,414,1110,110,720,298,0,2434,255,252,3093,3034,479,3444,134,1101,3810,5209,0,2020,296,1704,1
